framenumber;odom_x;odom_y;odom_phi;cov_xx;cov_xy;cov_yy;cov_xphi;cov_yphi;cov_phiphi
223;-0.01850;-0.13014;-0.17983;0.000015620397;-0.000000247991;0.000014171758;0.000017123767;-0.000002974160;0.000263344807
224;-0.01798;-0.15165;-0.17949;0.000018108276;-0.000000313649;0.000015862397;0.000022511109;-0.000003235673;0.000294818949
225;-0.01720;-0.13838;-0.18637;0.000016620366;-0.000000269882;0.000014970311;0.000018582605;-0.000003245535;0.000278171701
226;-0.01913;-0.09596;-0.21960;0.000012924109;-0.000000155551;0.000012268928;0.000010849487;-0.000002544529;0.000227999304
227;-0.01586;-0.12400;-0.10911;0.000013508591;-0.000000179643;0.000012225007;0.000015211036;-0.000002131618;0.000227377355
228;-0.01003;-0.15322;-0.00607;0.000014326105;-0.000000111435;0.000012511679;0.000017837199;-0.000001095217;0.000233054866
229;0.00057;-0.14060;0.10128;0.000014861657;0.000000040028;0.000013289548;0.000017085251;0.000000567028;0.000247652362
230;0.00671;-0.16836;0.10602;0.000018392094;0.000000138441;0.000015611314;0.000024868465;0.000001334603;0.000290818629
231;-0.00466;-0.17510;0.01912;0.000017135529;-0.000000086620;0.000014445629;0.000023265728;-0.000000686110;0.000269169922
232;0.00190;-0.16810;0.00390;0.000015952362;0.000000021746;0.000013562516;0.000021260402;0.000000168505;0.000252762423
233;-0.00533;-0.14649;-0.01845;0.000013701665;-0.000000067327;0.000012113406;0.000016349265;-0.000000648246;0.000225704119
234;0.00005;-0.17021;-0.02251;0.000016595971;0.000000015089;0.000014075580;0.000022222919;0.000000106756;0.000262325223
235;-0.00464;-0.15328;-0.05330;0.000015305681;-0.000000073087;0.000013338182;0.000019195193;-0.000000750454;0.000248534326
236;-0.00057;-0.15896;-0.00757;0.000015216400;-0.000000018747;0.000013128147;0.000019620054;-0.000000158283;0.000244666989
237;-0.00398;-0.15679;-0.01039;0.000014705490;-0.000000068420;0.000012774336;0.000018575640;-0.000000745254;0.000238028523
238;-0.00476;-0.14109;-0.06570;0.000014115274;-0.000000054928;0.000012619185;0.000016178039;-0.000000640924;0.000235147077
239;-0.00959;-0.15977;-0.07052;0.000016536173;-0.000000150328;0.000014227390;0.000021646568;-0.000001419166;0.000264976292
240;-0.01404;-0.12365;0.16564;0.000014357548;-0.000000161902;0.000013334204;0.000013550350;-0.000002288527;0.000248025233
241;-0.01631;-0.08264;0.20605;0.000011335090;-0.000000079802;0.000010885862;0.000008420970;-0.000001380683;0.000202623316
242;-0.02053;-0.07572;0.20700;0.000010784472;-0.000000097949;0.000010444842;0.000007224614;-0.000001936811;0.000194173237
243;-0.02020;-0.07879;0.22417;0.000011458075;-0.000000092545;0.000011041548;0.000008203864;-0.000001667724;0.000205411288
244;-0.03447;-0.06495;0.28737;0.000011919104;-0.000000155283;0.000011718564;0.000006744045;-0.000003666638;0.000216823913
245;-0.02972;-0.05155;0.27661;0.000010509340;-0.000000090361;0.000010376029;0.000005120377;-0.000002483888;0.000192522915
246;-0.03064;-0.04465;0.27815;0.000010019638;-0.000000084696;0.000009954525;0.000004161742;-0.000002856804;0.000184439695
247;-0.03973;-0.04688;0.28826;0.000010860463;-0.000000120838;0.000010799829;0.000004853529;-0.000003663552;0.000199515517
248;-0.02461;-0.03963;0.22344;0.000008320372;-0.000000048622;0.000008258942;0.000003235788;-0.000001706428;0.000153420089
249;-0.01990;-0.03972;0.22682;0.000008179670;-0.000000037281;0.000008117664;0.000003009371;-0.000001374495;0.000150963418
250;-0.00973;-0.05461;0.20087;0.000008675282;-0.000000020271;0.000008502982;0.000004635690;-0.000000462898;0.000158421907
251;-0.02025;-0.06902;0.21564;0.000010346248;-0.000000084140;0.000010095548;0.000006158733;-0.000001879216;0.000187674715
252;-0.00723;-0.06018;0.24494;0.000010069449;-0.000000006374;0.000009846654;0.000005556950;-0.000000023327;0.000183494836
253;-0.00862;-0.06104;0.29762;0.000011134129;-0.000000034755;0.000010893148;0.000006168486;-0.000000837984;0.000202925303
254;-0.01425;-0.07373;0.20757;0.000010560425;-0.000000056829;0.000010197145;0.000007366854;-0.000001018605;0.000189875979
255;0.00018;-0.13302;0.11908;0.000014577894;0.000000050446;0.000013057237;0.000016736684;0.000000644772;0.000243309874
256;0.00272;-0.16242;0.04960;0.000016447563;0.000000070424;0.000014032054;0.000021943387;0.000000740770;0.000261472724
257;-0.00399;-0.11502;-0.08864;0.000011818208;-0.000000032599;0.000010985747;0.000011263716;-0.000000451380;0.000204719221
258;-0.00246;-0.14249;-0.01803;0.000013713314;-0.000000035490;0.000012178308;0.000016107763;-0.000000430950;0.000226812821
259;-0.02680;-0.12287;-0.08375;0.000012870015;-0.000000267690;0.000011815256;0.000013584897;-0.000003284295;0.000219007086
260;-0.01670;-0.15787;-0.05811;0.000016136939;-0.000000249976;0.000013911744;0.000021097221;-0.000002392517;0.000258756573
261;-0.01441;-0.16480;-0.00957;0.000015695972;-0.000000207259;0.000013465398;0.000020524962;-0.000001986146;0.000250597295
262;-0.01479;-0.13947;-0.09385;0.000014639463;-0.000000165342;0.000013115922;0.000016761467;-0.000001808748;0.000244112673
263;-0.00944;-0.15111;-0.08828;0.000015893861;-0.000000154047;0.000013896906;0.000019820671;-0.000001600576;0.000258774934
264;-0.00547;-0.16485;-0.01611;0.000015841540;-0.000000076270;0.000013532975;0.000020910706;-0.000000721128;0.000252168604
265;-0.00680;-0.16407;0.01684;0.000015826384;-0.000000041364;0.000013521595;0.000020921348;-0.000000276574;0.000251981139
266;0.00117;-0.16564;-0.00749;0.000015911463;-0.000000011842;0.000013599140;0.000020976333;-0.000000210079;0.000253439853
267;-0.00089;-0.15689;0.02308;0.000015000389;-0.000000016082;0.000013069295;0.000018680940;-0.000000172289;0.000243571806
268;0.00712;-0.15945;0.06681;0.000016409611;0.000000126979;0.000014115624;0.000021407571;0.000001244333;0.000262941731
269;0.00434;-0.14395;0.04177;0.000013941588;0.000000061125;0.000012361772;0.000016535416;0.000000691705;0.000230342681
270;0.00168;-0.16069;0.05599;0.000016225980;0.000000030091;0.000013980083;0.000020902914;0.000000347198;0.000260539488
271;0.00456;-0.13798;0.10975;0.000014736526;0.000000055265;0.000013247128;0.000016510063;0.000000573901;0.000246849303
272;-0.00874;-0.16120;-0.11955;0.000017861843;-0.000000105379;0.000015564036;0.000022130909;-0.000001055913;0.000289977452
273;0.00554;-0.10724;-0.18155;0.000013048928;0.000000043264;0.000012224540;0.000011768679;0.000000603214;0.000227788322
274;0.00896;-0.10097;-0.20725;0.000013108950;0.000000042025;0.000012295544;0.000011994338;0.000000441895;0.000229098342
275;-0.00745;-0.13995;-0.15717;0.000016036091;-0.000000125596;0.000014380380;0.000018047221;-0.000001497558;0.000267824372
276;-0.01179;-0.10341;-0.20690;0.000013335918;-0.000000121440;0.000012500212;0.000012260079;-0.000001857230;0.000232638839
277;-0.02429;-0.14276;-0.14975;0.000016510296;-0.000000371819;0.000014674937;0.000019824747;-0.000003923595;0.000272142285
278;-0.01583;-0.15368;-0.12148;0.000016890592;-0.000000263068;0.000014847499;0.000020447939;-0.000002819125;0.000276074499
279;-0.02964;-0.13173;-0.22474;0.000016860186;-0.000000389566;0.000015417401;0.000017977851;-0.000004632626;0.000285495077
280;-0.02364;-0.15067;-0.13819;0.000017272583;-0.000000400697;0.000015048927;0.000022151031;-0.000004025826;0.000279153546
281;-0.02835;-0.16397;-0.08866;0.000017614540;-0.000000488294;0.000015199128;0.000023057254;-0.000004657174;0.000281485737
282;-0.02529;-0.15594;-0.08528;0.000016487763;-0.000000341641;0.000014401233;0.000020664916;-0.000003335883;0.000267381141
283;-0.01929;-0.13817;-0.07653;0.000014205777;-0.000000228218;0.000012730099;0.000016362017;-0.000002526130;0.000236608149
284;-0.02403;-0.16892;-0.08317;0.000018045583;-0.000000417628;0.000015381107;0.000024199693;-0.000003791187;0.000285465046
285;-0.01694;-0.18537;-0.04916;0.000019278170;-0.000000315712;0.000015904088;0.000027535417;-0.000002545669;0.000295861013
286;-0.00246;-0.18605;-0.01878;0.000018544745;-0.000000055675;0.000015263832;0.000026428970;-0.000000502146;0.000284455778
287;-0.00716;-0.14653;-0.00655;0.000013442582;-0.000000087163;0.000011877903;0.000016114898;-0.000000924364;0.000221279367
288;-0.00899;-0.18901;-0.00336;0.000018580979;-0.000000167452;0.000015220153;0.000026761034;-0.000001339691;0.000283505119
289;-0.01516;-0.19007;0.01690;0.000019069853;-0.000000306860;0.000015660249;0.000027272355;-0.000002492474;0.000291348784
290;-0.01142;-0.15464;0.05904;0.000015575744;-0.000000127253;0.000013596937;0.000019385188;-0.000001189748;0.000253254563
291;-0.01209;-0.15241;0.03580;0.000014908290;-0.000000139078;0.000012992428;0.000018789599;-0.000001312591;0.000241953584
292;-0.01764;-0.18608;-0.04088;0.000019155969;-0.000000310331;0.000015800368;0.000027339820;-0.000002458239;0.000293942615
293;-0.00582;-0.15744;-0.00249;0.000014942937;-0.000000086174;0.000012952142;0.000018963993;-0.000000912690;0.000241317814
294;-0.01209;-0.16217;0.03222;0.000015891538;-0.000000149718;0.000013680366;0.000020679341;-0.000001273822;0.000254765268
295;-0.01507;-0.17157;-0.00225;0.000016431242;-0.000000226778;0.000013918916;0.000022178122;-0.000001984479;0.000259030140
296;-0.00753;-0.17975;-0.05528;0.000018496850;-0.000000121968;0.000015520617;0.000025255370;-0.000001046226;0.000289166927
297;-0.00825;-0.13158;-0.09755;0.000013821341;-0.000000102096;0.000012513275;0.000015108124;-0.000001263568;0.000233060071
298;-0.02358;-0.16498;-0.13108;0.000018694079;-0.000000464583;0.000016064326;0.000024658656;-0.000004381111;0.000297889025
299;-0.01921;-0.16082;-0.09238;0.000017232306;-0.000000306257;0.000014851494;0.000022387956;-0.000002787034;0.000276064244
300;-0.00918;-0.17503;0.00841;0.000017089685;-0.000000162363;0.000014354443;0.000023483387;-0.000001444431;0.000267344969
301;-0.02511;-0.16243;0.00433;0.000015449077;-0.000000364474;0.000013344918;0.000020038766;-0.000003466031;0.000247564201
302;-0.01348;-0.15113;-0.04972;0.000014941585;-0.000000105073;0.000013168537;0.000017901920;-0.000000928882;0.000245296579
303;-0.00985;-0.14953;-0.04703;0.000014866051;-0.000000182031;0.000012983338;0.000018675045;-0.000001939178;0.000241631283
304;-0.01747;-0.14986;0.04655;0.000014761505;-0.000000204264;0.000013025845;0.000017806577;-0.000002076473;0.000242322640
305;-0.02998;-0.13329;0.17374;0.000015934066;-0.000000323522;0.000014500003;0.000017412918;-0.000003521602;0.000268925699
306;-0.02519;-0.10975;0.16867;0.000013312342;-0.000000208247;0.000012444823;0.000012418615;-0.000002918273;0.000231048000
307;-0.03467;-0.07672;0.24132;0.000011989453;-0.000000179156;0.000011647781;0.000008257539;-0.000003455042;0.000215648185
308;-0.03304;-0.07451;0.22873;0.000011548938;-0.000000159995;0.000011198991;0.000008061815;-0.000003034543;0.000207552811
309;-0.02672;-0.09191;0.22725;0.000012860485;-0.000000179793;0.000012291382;0.000010093078;-0.000003036552;0.000228098247
310;-0.03106;-0.06530;0.29835;0.000012072707;-0.000000136360;0.000011824552;0.000007102753;-0.000003095867;0.000219250575
311;-0.03405;-0.06229;0.28777;0.000011715263;-0.000000150183;0.000011520549;0.000006592486;-0.000003613928;0.000213188729
312;-0.03155;-0.04082;0.22864;0.000008823949;-0.000000068190;0.000008774335;0.000003495067;-0.000002362905;0.000162634252
313;-0.02154;-0.06755;0.25666;0.000011153845;-0.000000084615;0.000010865008;0.000006821488;-0.000001818647;0.000202063215
314;-0.01817;-0.07412;0.28593;0.000012283200;-0.000000088792;0.000011868648;0.000008517540;-0.000001693545;0.000220854503
315;-0.01923;-0.07041;0.22562;0.000010719912;-0.000000073713;0.000010404285;0.000006976046;-0.000001438621;0.000193592477
316;-0.01177;-0.09980;0.26014;0.000014152172;-0.000000060447;0.000013294804;0.000012805312;-0.000000720801;0.000247679973
317;-0.00631;-0.11328;0.17935;0.000013706313;-0.000000033873;0.000012676714;0.000013562542;-0.000000375283;0.000236233342
318;-0.01714;-0.14407;0.23179;0.000018380893;-0.000000181690;0.000016298627;0.000021884856;-0.000001614615;0.000303430536
319;-0.01226;-0.11146;0.22250;0.000014484464;-0.000000085888;0.000013444625;0.000014094069;-0.000001054121;0.000250431514
320;-0.01015;-0.14661;0.13204;0.000016536632;-0.000000059699;0.000014454258;0.000020765178;-0.000000385503;0.000269323099
321;-0.02134;-0.18586;-0.01692;0.000018829458;-0.000000406095;0.000015591146;0.000026619200;-0.000003386421;0.000289636293
322;-0.03231;-0.16927;-0.05366;0.000017476432;-0.000000539713;0.000014988795;0.000023176130;-0.000004967647;0.000277245195
323;-0.01747;-0.13937;-0.09456;0.000014700520;-0.000000191849;0.000013152196;0.000016979448;-0.000002059760;0.000244682908
324;-0.01649;-0.14562;-0.05554;0.000014565754;-0.000000218836;0.000012868605;0.000017615904;-0.000002281000;0.000239314369
325;-0.02243;-0.14782;-0.00539;0.000013894076;-0.000000263156;0.000012261965;0.000016897413;-0.000002602221;0.000227755010
326;-0.00566;-0.14972;0.06390;0.000015164471;-0.000000007024;0.000013302422;0.000018682021;0.000000123999;0.000247894784
327;-0.00327;-0.16305;-0.00254;0.000015619820;-0.000000062228;0.000013406536;0.000020358363;-0.000000658873;0.000249823729
328;-0.01497;-0.16198;-0.00486;0.000015396932;-0.000000233014;0.000013263831;0.000019966332;-0.000002292417;0.000246721035
329;-0.01858;-0.15898;-0.00048;0.000014961693;-0.000000256178;0.000012966717;0.000019147755;-0.000002463316;0.000241056742
330;-0.00670;-0.17613;-0.02308;0.000017387472;-0.000000076029;0.000014570581;0.000024004598;-0.000000622766;0.000271514872
331;-0.00953;-0.15907;0.02435;0.000015300725;-0.000000147270;0.000013285954;0.000019318544;-0.000001441407;0.000247409899
332;-0.00719;-0.19335;0.01562;0.000019445454;-0.000000153022;0.000015841171;0.000028085215;-0.000001224146;0.000295112773
333;-0.00340;-0.15190;0.01060;0.000014431676;-0.000000022766;0.000012603616;0.000017937504;-0.000000172134;0.000234888789
334;-0.00784;-0.17653;-0.06297;0.000018320453;-0.000000146328;0.000015405432;0.000025054904;-0.000001312552;0.000286975576
335;-0.00172;-0.15286;-0.00466;0.000014393833;-0.000000019723;0.000012561387;0.000017912691;-0.000000209764;0.000234104427
336;-0.00568;-0.19013;0.01712;0.000019094448;-0.000000124543;0.000015588730;0.000027683721;-0.000001020525;0.000290445652
337;-0.00507;-0.15177;-0.00644;0.000014051988;-0.000000058019;0.000012304284;0.000017325189;-0.000000594803;0.000229280727
338;-0.01198;-0.19350;-0.00750;0.000019322838;-0.000000244219;0.000015687969;0.000028285003;-0.000001892049;0.000292073756
339;-0.01550;-0.18948;0.00804;0.000018813246;-0.000000309195;0.000015443683;0.000027032847;-0.000002433140;0.000287298154
340;-0.00549;-0.15333;0.02168;0.000014563132;-0.000000073629;0.000012745627;0.000017971988;-0.000000703973;0.000237485599
341;0.00194;-0.15010;0.04944;0.000014800805;0.000000040394;0.000013001484;0.000018056642;0.000000455001;0.000242292277
342;-0.00338;-0.15323;0.02285;0.000014634311;-0.000000044349;0.000012739480;0.000018434713;-0.000000425927;0.000237408282
343;-0.00962;-0.17717;-0.01868;0.000017382557;-0.000000173476;0.000014588428;0.000023851367;-0.000001543592;0.000271684439
344;-0.00976;-0.15354;-0.02207;0.000014606714;-0.000000120803;0.000012757378;0.000018205047;-0.000001207539;0.000237614523
345;-0.00683;-0.17704;-0.02595;0.000017606215;-0.000000073972;0.000014712181;0.000024448383;-0.000000443958;0.000274144597
346;0.03582;-0.17628;0.03559;0.000017963270;0.000000642913;0.000015268249;0.000024490471;0.000005638811;0.000281835320
347;0.00479;-0.18074;-0.01317;0.000017729307;0.000000017513;0.000014760645;0.000024739428;0.000000056416;0.000275087839
348;0.01022;-0.18088;0.00789;0.000018008701;0.000000248089;0.000015029751;0.000024892456;0.000002431975;0.000279677484
349;0.03204;-0.17107;0.04628;0.000017709124;0.000000453873;0.000014972456;0.000024469486;0.000003673362;0.000277649606
350;0.00109;-0.18264;-0.00782;0.000017845461;0.000000011625;0.000014785973;0.000025065815;0.000000054372;0.000275566923
351;-0.00702;-0.18238;-0.02564;0.000018239757;-0.000000125447;0.000015123975;0.000025702685;-0.000000959873;0.000281771467
352;0.02842;-0.17164;0.03698;0.000017302668;0.000000489177;0.000014771693;0.000023195709;0.000004377748;0.000273598091
353;0.01243;-0.17345;-0.00096;0.000016609594;0.000000182539;0.000014005090;0.000022612352;0.000001618317;0.000260776962
354;0.01343;-0.17468;-0.00079;0.000016722324;0.000000203980;0.000014084285;0.000022857054;0.000001762281;0.000262198739
355;-0.00296;-0.17866;-0.02755;0.000017756485;-0.000000104541;0.000014875111;0.000024432076;-0.000001049887;0.000277147391
356;-0.01693;-0.17942;-0.04997;0.000018520952;-0.000000294078;0.000015447585;0.000025971642;-0.000002386386;0.000287377424
357;0.00611;-0.18756;-0.00988;0.000018592294;0.000000144206;0.000015239504;0.000026705243;0.000001186488;0.000283901396
358;0.00756;-0.18947;-0.00368;0.000018639956;0.000000129566;0.000015256740;0.000026862367;0.000000998416;0.000284249619
359;0.00929;-0.18996;-0.00451;0.000018740181;0.000000190533;0.000015329589;0.000027079217;0.000001605290;0.000285498992
360;0.02356;-0.19376;-0.00249;0.000019324318;0.000000444463;0.000015752399;0.000028278157;0.000003352829;0.000292564378
361;0.00296;-0.18793;-0.01091;0.000018634606;0.000000035121;0.000015258100;0.000026728553;0.000000229046;0.000284359246
362;0.00010;-0.19434;-0.00277;0.000019257578;-0.000000003141;0.000015608380;0.000028212560;-0.000000032202;0.000290895718
363;-0.00008;-0.15071;-0.00135;0.000013794315;-0.000000001194;0.000012093092;0.000016944109;-0.000000013101;0.000225380818
364;-0.00111;-0.19039;-0.01223;0.000018928794;-0.000000025385;0.000015476391;0.000027376079;-0.000000216086;0.000288432347
365;0.00245;-0.19140;-0.00659;0.000019001542;0.000000057857;0.000015457558;0.000027602693;0.000000447868;0.000288066584
366;-0.00002;-0.19278;-0.00137;0.000019006631;-0.000000001988;0.000015467473;0.000027731991;-0.000000017626;0.000288269691
367;-0.00033;-0.19072;-0.00418;0.000018818136;-0.000000007809;0.000015343845;0.000027196850;-0.000000067020;0.000285965282
368;-0.00043;-0.18910;-0.00516;0.000018601909;-0.000000009858;0.000015233682;0.000026766017;-0.000000085095;0.000283911943
369;-0.00063;-0.18942;-0.00539;0.000018661609;-0.000000013705;0.000015263331;0.000026925211;-0.000000113682;0.000284464041
370;-0.00030;-0.19170;-0.00234;0.000018895697;-0.000000006421;0.000015391496;0.000027456680;-0.000000052392;0.000286853487
371;-0.00023;-0.19200;-0.00248;0.000018937483;-0.000000005345;0.000015414662;0.000027520484;-0.000000044857;0.000287285310
