framenumber;pos_x;pos_y;cov_xx;cov_xy;cov_yy;landmark_id
90;-0.707896;-1.84911;0.00169262;0.000130498;0.00210966;30
91;-0.614485;-3.27297;0.00179909;0.00043828;0.00424484;34
91;0.908455;-2.91164;0.00182189;-0.000449461;0.00346088;33
91;-0.693847;-2.45471;0.00173712;0.000238409;0.00268732;32
91;0.946208;-1.96451;0.00172829;-0.000190712;0.00221255;31
91;-0.708719;-1.69481;0.00168274;0.000109982;0.0020127;30
92;-0.620135;-3.16667;0.00178946;0.000404829;0.00397187;34
92;0.909789;-2.76574;0.0018043;-0.000395999;0.00318791;33
92;-0.701332;-2.31874;0.00172685;0.000210996;0.00252526;32
92;0.943221;-1.81278;0.00171472;-0.000161443;0.00210072;31
92;-0.714555;-1.55481;0.0016749;9.43879e-05;0.00193825;30
93;0.869155;-3.81309;0.00193565;-0.000872354;0.00612999;35
93;-0.619918;-3.03342;0.00177603;0.000361137;0.00366185;34
93;0.932616;-2.60456;0.00179119;-0.000352102;0.00292951;33
93;-0.697793;-2.1733;0.00171466;0.000181187;0.00237373;32
93;0.951618;-1.65956;0.00170363;-0.000137627;0.00200571;31
93;-0.727532;-1.39086;0.00166684;7.90437e-05;0.0018651;30
94;0.870249;-3.63298;0.00190853;-0.000765802;0.0054335;35
94;-0.611151;-2.82082;0.00175416;0.000294771;0.00323614;34
94;0.94742;-2.43258;0.00177527;-0.000305294;0.00269204;33
94;-0.681754;-1.98645;0.00169876;0.000145356;0.00220914;32
94;0.960529;-1.46875;0.00169056;-0.000111504;0.0019079;31
94;-0.70169;-1.19627;0.00165493;5.93524e-05;0.00179427;30
95;-0.513268;-3.71795;0.00181912;0.000522011;0.00566674;36
95;0.880156;-3.46724;0.00188797;-0.000683723;0.00487378;35
95;-0.620369;-2.68234;0.00174365;0.000263487;0.00300284;34
95;0.941948;-2.29751;0.00175961;-0.000266088;0.00252908;33
95;-0.691869;-1.85019;0.00169079;0.000127443;0.00210954;32
95;0.95927;-1.31281;0.00167973;-9.19891e-05;0.00184234;31
95;-0.708114;-1.05251;0.00164877;4.94271e-05;0.00175249;30
96;-0.504965;-3.58689;0.00180364;0.000465342;0.00518692;36
96;0.881016;-3.35062;0.00187164;-0.000624825;0.00451977;35
96;-0.616001;-2.55409;0.00173207;0.00023172;0.00281083;34
96;0.962064;-2.15172;0.00174889;-0.000236046;0.00237908;33
96;-0.697426;-1.71035;0.0016825;0.000109995;0.00202126;32
96;0.975996;-1.1618;0.00167177;-7.74056e-05;0.00179022;31
96;-0.704674;-0.909147;0.00164248;4.01212e-05;0.00171816;30
97;-0.500218;-3.42416;0.00178671;0.000405769;0.00465624;36
97;0.890433;-3.20511;0.00185477;-0.000562448;0.00412458;35
97;-0.607632;-2.41183;0.00171947;0.000198984;0.00262391;34
97;0.957406;-1.99992;0.00173345;-0.000200781;0.00224229;33
97;-0.685685;-1.55706;0.0016723;9.04667e-05;0.00193846;32
97;0.979224;-1.0098;0.00166299;-6.32301e-05;0.00174692;31
98;-0.493041;-3.31019;0.00177457;0.000364737;0.00432326;36
98;0.89949;-3.06932;0.00183953;-0.000508401;0.00379677;35
98;-0.612295;-2.28001;0.00171034;0.000175868;0.00247422;34
98;0.959326;-1.84452;0.00171991;-0.000170608;0.0021237;33
98;-0.684524;-1.41824;0.00166467;7.64609e-05;0.00187541;32
99;-0.496958;-3.16775;0.00176264;0.000326095;0.0039516;36
99;0.908455;-2.91164;0.00182189;-0.000449461;0.00346088;35
99;-0.606933;-2.13879;0.00169974;0.000150791;0.00233387;34
99;0.966919;-1.68804;0.00170804;-0.000144947;0.00202311;33
99;-0.68587;-1.2706;0.00165736;6.37295e-05;0.00181888;32
100;0.925384;-3.86471;0.00196986;-0.000968217;0.00636501;37
100;-0.497973;-3.06739;0.00175417;0.000299609;0.0037157;36
100;0.924208;-2.79426;0.0018117;-0.000413573;0.00324135;35
100;-0.607823;-2.0086;0.0016913;0.000131695;0.00222205;34
100;0.984158;-1.5457;0.00169923;-0.000125852;0.00194599;33
100;-0.680197;-1.12925;0.00165041;5.25046e-05;0.00177352;32
101;-0.414596;-3.85703;0.00180792;0.000472913;0.00621131;38
101;-0.483058;-2.91142;0.00173874;0.000253146;0.00338612;36
101;0.925391;-2.63048;0.00179238;-0.000357339;0.00296789;35
101;-0.596335;-1.85639;0.00168081;0.000109456;0.00210895;34
101;0.995423;-1.39196;0.00168924;-0.000106241;0.00187527;33
101;-0.669779;-0.98616;0.00164371;4.24127e-05;0.0017354;32
102;-0.408991;-3.71762;0.00179364;0.000421389;0.0056475;38
102;0.941347;-3.55245;0.00192533;-0.000785344;0.00517189;37
102;-0.476412;-2.76755;0.00172662;0.000218764;0.00312267;36
102;0.933611;-2.48013;0.00177732;-0.000313911;0.0027524;35
102;-0.60633;-1.71677;0.00167386;9.53135e-05;0.00202141;34
102;0.987968;-1.23353;0.00167754;-8.62932e-05;0.00181426;33
103;-0.408315;-3.62952;0.00178553;0.000393566;0.0053207;38
103;0.949438;-3.47109;0.0019157;-0.000745202;0.00490574;37
103;-0.474272;-2.66014;0.00171846;0.000196802;0.00294862;36
103;0.954431;-2.36359;0.00176931;-0.000288242;0.0026074;35
103;-0.596414;-1.5905;0.00166632;8.09908e-05;0.00195249;34
103;1.00255;-1.11005;0.00167108;-7.47181e-05;0.001775;33
104;-0.386707;-3.42453;0.00176374;0.000318346;0.00463833;38
104;0.972971;-3.2805;0.00189514;-0.000659726;0.00434661;37
104;-0.467932;-2.48669;0.00170569;0.000164151;0.00270318;36
104;0.961804;-2.19201;0.00175289;-0.000245729;0.00241898;35
104;-0.575848;-1.42676;0.00165688;6.41947e-05;0.00187672;34
104;1.02037;-0.936599;0.0016622;-6.00189e-05;0.00172986;33
105;-0.386614;-3.34803;0.00175748;0.000298967;0.00441221;38
105;0.988021;-3.174;0.00188443;-0.000616015;0.00407028;37
105;-0.463089;-2.37271;0.00169779;0.000145053;0.00256356;36
105;0.980731;-2.07336;0.00174474;-0.000223066;0.00230781;35
105;-0.583353;-1.27902;0.00165086;5.41504e-05;0.00182031;34
106;-0.398123;-3.23846;0.00175065;0.000280333;0.00411433;38
106;0.994534;-3.07243;0.00187148;-0.000570895;0.00382673;37
106;-0.461405;-2.24527;0.00168986;0.000126984;0.0024258;36
106;0.98125;-1.928;0.00173099;-0.000191804;0.00218679;35
106;-0.586191;-1.14681;0.00164558;4.58405e-05;0.0017777;34
107;-0.394088;-3.13487;0.00174192;0.000253963;0.00385523;38
107;1.00812;-2.94469;0.00185738;-0.000520724;0.0035501;37
107;-0.462629;-2.10792;0.00168212;0.000110386;0.00229652;36
107;0.99858;-1.79402;0.0017218;-0.00016964;0.00209178;35
107;-0.575478;-0.994313;0.00163925;3.65105e-05;0.00173666;34
108;-0.379713;-2.94346;0.00172571;0.000206619;0.00343427;38
108;1.02746;-2.76731;0.00183838;-0.000456395;0.00321382;37
108;-0.452874;-1.94759;0.00167276;9.10301e-05;0.00216697;36
108;1.0042;-1.62765;0.00170849;-0.00014185;0.00199043;35
109;-0.373364;-2.82606;0.00171676;0.000182361;0.00321112;38
109;1.02477;-2.6309;0.0018191;-0.000402709;0.00298609;37
109;-0.459581;-1.80149;0.00166608;7.86703e-05;0.00206752;36
109;1.00953;-1.49112;0.00169838;-0.000121826;0.0019203;35
110;0.0626054;-3.91142;0.00175848;-3.45847e-05;0.00641858;39
110;-0.368086;-2.6631;0.00170548;0.000154016;0.00294082;38
110;1.02902;-2.47958;0.00180084;-0.000351966;0.00276633;37
110;-0.448836;-1.65526;0.00165865;6.5072e-05;0.00198225;36
110;1.01932;-1.34273;0.00168852;-0.000103009;0.00185584;35
111;-0.636118;-3.71888;0.00185598;0.000642213;0.00569617;41
111;0.887905;-3.72241;0.00192957;-0.000836006;0.00577316;40
111;-0.379541;-2.48971;0.00169603;0.000133891;0.00269872;38
111;1.03253;-2.29586;0.00177958;-0.000296523;0.00253878;37
111;-0.459627;-1.4591;0.00165105;5.28927e-05;0.00188838;36
111;1.01523;-1.13844;0.00167412;-7.88446e-05;0.00178383;35
112;-0.639572;-3.63039;0.0018464;0.000604251;0.0053684;41
112;-2.00075;-3.52207;0.00270491;0.00187154;0.00543917;42
112;-0.365541;-2.37642;0.00168815;0.000115241;0.00256007;38
112;1.049;-2.14927;0.00176665;-0.000261476;0.00238614;37
112;-0.45893;-1.32068;0.00164565;4.45457e-05;0.00183368;36
112;1.03635;-0.986769;0.00166657;-6.57424e-05;0.00174217;35
113;-0.0121518;-3.46833;0.00172856;3.45207e-05;0.0047459;39
113;-0.715282;-3.38528;0.00184037;0.000558105;0.00458446;41
113;-0.423181;-2.18674;0.00168285;0.000109618;0.002366;38
113;0.992765;-2.01687;0.00174148;-0.000213573;0.00225965;37
113;-0.48614;-1.15454;0.00164088;3.81451e-05;0.00177917;36
114;-0.119716;-3.35082;0.00172583;0.000108623;0.00439276;39
114;0.715117;-3.34273;0.00181792;-0.000494154;0.00445553;40
114;-0.823407;-3.27238;0.00186081;0.000587999;0.00428968;41
114;-2.19029;-3.1242;0.00268205;0.0015627;0.00428829;42
114;-0.498072;-2.05065;0.00168227;0.000111995;0.00224978;38
114;0.930333;-1.89587;0.00171969;-0.000173688;0.00215861;37
114;-0.528358;-0.989688;0.00163699;3.31928e-05;0.00173527;36
115;1.84602;-3.36171;0.00244056;-0.00147312;0.00486663;43
115;0.632842;-3.23;0.0017849;-0.000394405;0.00412946;40
115;-0.204359;-3.20555;0.0017233;0.000149238;0.00400503;39
115;-0.902904;-3.13019;0.00186786;0.000576114;0.00394399;41
115;-2.27306;-2.91307;0.00264574;0.00139216;0.00379683;42
115;-0.557521;-1.87503;0.00167809;0.000104099;0.00211989;38
115;0.895543;-1.76772;0.00170421;-0.000144226;0.00206807;37
116;1.79017;-3.31981;0.00237831;-0.00137631;0.00471925;43
116;0.54801;-3.12385;0.00175731;-0.000308056;0.00384922;40
116;-0.29384;-3.10289;0.00172594;0.000188044;0.00376607;39
116;-1.00928;-2.99618;0.00188509;0.000579988;0.00366116;41
116;-2.35349;-2.75013;0.00262995;0.00127876;0.00347277;42
116;-0.609753;-1.73135;0.00167498;9.7482e-05;0.00203011;38
116;0.838347;-1.65151;0.00168863;-0.000116834;0.00199556;37
117;0.151682;-3.91453;0.00176255;-0.000133455;0.00643518;44
117;1.72153;-3.204;0.00228419;-0.00120344;0.00436628;43
117;0.501185;-2.99352;0.00173857;-0.000249076;0.00354999;40
117;-0.351178;-2.94397;0.00172205;0.000191994;0.00343139;39
117;-1.07088;-2.84015;0.00188208;0.000541586;0.00335704;41
117;-2.43791;-2.59741;0.00262037;0.0011816;0.0032066;42
117;-0.645962;-1.57342;0.00166962;8.64528e-05;0.00194536;38
117;0.818421;-1.50353;0.00167707;-9.55326e-05;0.00191889;37
118;1.66844;-3.06101;0.00220078;-0.00103719;0.00398394;43
118;0.447305;-2.84304;0.0017198;-0.000191406;0.00324684;40
118;-0.394237;-2.76953;0.00171552;0.000182184;0.00311526;39
118;-1.09615;-2.6413;0.00185906;0.000466466;0.00301509;41
118;-2.44884;-2.37725;0.00251195;0.000985448;0.00285716;42
118;-0.673277;-1.39536;0.00166258;7.30194e-05;0.00186574;38
118;0.797204;-1.35869;0.00166679;-7.76503e-05;0.00185576;37
119;0.044052;-3.55067;0.00173348;-1.07925e-05;0.00501596;44
119;1.61089;-2.9278;0.00212576;-0.000893315;0.00366454;43
119;0.401877;-2.67839;0.00170376;-0.000145202;0.0029643;40
119;-0.427387;-2.61015;0.00170892;0.000169241;0.00286839;39
119;-1.13515;-2.48518;0.00184733;0.000420825;0.0027897;41
119;-0.680645;-1.23927;0.00165548;6.07111e-05;0.00180805;38
119;0.780483;-1.20756;0.00165763;-6.24944e-05;0.00180094;37
120;-0.04417;-3.46766;0.00172942;5.9868e-05;0.00474405;44
120;2.24511;-2.9095;0.00257883;-0.00133813;0.00379883;45
120;1.55748;-2.80364;0.00206282;-0.000773745;0.00339855;43
120;0.339721;-2.57654;0.00169203;-0.000108626;0.00280858;40
120;-0.506053;-2.48534;0.00171045;0.00017736;0.00270536;39
120;-1.21846;-2.33856;0.00185014;0.000397934;0.00261201;41
120;-0.725173;-1.07825;0.00165102;5.25579e-05;0.00175961;38
120;0.756743;-1.08276;0.00165014;-5.10207e-05;0.00176286;37
121;1.90045;-3.61554;0.00260047;-0.00182784;0.00575326;46
121;-0.149152;-3.31335;0.00172554;0.000125624;0.00428805;44
121;2.16972;-2.84378;0.00248295;-0.00121535;0.0036349;45
121;1.48056;-2.71557;0.00200347;-0.000674783;0.00321847;43
121;0.272004;-2.43482;0.00167992;-7.30273e-05;0.00262084;40
121;-0.565818;-2.3248;0.0017072;0.000169496;0.0025186;39
121;-1.2761;-2.14018;0.00183599;0.000346622;0.00240005;41
121;1.52211;-1.70067;0.00182114;-0.000262599;0.00206729;47
121;0.72107;-0.938094;0.001642;-3.93492e-05;0.00172603;37
121;-0.757006;-0.896178;0.00164487;4.25863e-05;0.00171587;38
122;1.80052;-3.56515;0.00248516;-0.00165463;0.00552697;46
122;-0.239637;-3.17067;0.00172448;0.000166326;0.00392141;44
122;2.0969;-2.7504;0.00238471;-0.00107833;0.00342704;45
122;1.39707;-2.60534;0.00194323;-0.000570849;0.00301635;43
122;0.197338;-2.28349;0.00166947;-4.2951e-05;0.00245017;40
122;-0.641805;-2.13696;0.00170411;0.000159642;0.00233485;39
122;-1.34419;-1.94186;0.00182414;0.000301845;0.0022261;41
122;1.47476;-1.59702;0.00179366;-0.000224399;0.00200031;47
123;1.67263;-3.39199;0.00231382;-0.00133822;0.00489745;46
123;-0.34005;-2.97473;0.00172278;0.000191612;0.00349228;44
123;1.99522;-2.60552;0.00225672;-0.000896021;0.00314048;45
123;1.31442;-2.45302;0.00188349;-0.000461632;0.00277674;43
123;0.128337;-2.10745;0.00166042;-2.09516e-05;0.00228408;40
123;-0.723044;-1.94884;0.00170146;0.000148798;0.00218261;39
123;-1.39728;-1.748;0.00180834;0.000257648;0.00208535;41
123;1.42488;-1.46081;0.00176431;-0.000183166;0.001925;47
124;-2.1663;-2.9147;0.00255202;0.0013123;0.00377216;48
124;-0.456658;-2.82423;0.00172792;0.000221201;0.00321903;44
124;1.89221;-2.52457;0.00216555;-0.000780138;0.00298748;45
124;1.22249;-2.35964;0.00183868;-0.000387052;0.00264084;43
124;0.0354829;-1.96514;0.00165424;-9.87682e-07;0.00217064;40
124;-0.785988;-1.77994;0.0016975;0.000135649;0.00206804;39
124;-1.48578;-1.55637;0.00180094;0.00022464;0.001974;41
124;1.37191;-1.3503;0.00174098;-0.000152498;0.0018722;47
125;-2.32088;-2.68975;0.00256953;0.00119585;0.00334872;48
125;-0.595097;-2.65666;0.00173698;0.000246507;0.00295905;44
125;1.78552;-2.47344;0.00209125;-0.000691869;0.00288947;45
125;1.12252;-2.25082;0.00179602;-0.000314044;0.00250024;43
125;-0.0389518;-1.8189;0.00164947;1.07996e-05;0.0020713;40
125;-0.884093;-1.59547;0.00169654;0.000125637;0.00196516;39
125;-1.57049;-1.32061;0.00178475;0.000182199;0.00186517;41
125;1.319;-1.24928;0.0017214;-0.000127609;0.00183012;47
126;-2.93015;-3.08389;0.00352257;0.00219801;0.00441404;50
126;2.83594;-3.06256;0.0033243;-0.00204787;0.00435748;49
126;-0.869973;-2.47149;0.00177444;0.000308816;0.00273211;44
126;1.53185;-2.45082;0.00196635;-0.000557534;0.00281107;45
126;0.887298;-2.19382;0.00173872;-0.000223556;0.00241264;43
126;-0.232342;-1.65272;0.00164806;3.45178e-05;0.00197717;40
126;-1.05051;-1.34966;0.00169885;0.000114422;0.00185717;39
126;1.1826;-1.20642;0.00169812;-0.000104725;0.00181033;47
127;2.423;-3.23382;0.00294245;-0.0018846;0.00469293;49
127;1.19594;-2.47844;0.00184858;-0.000421079;0.00279181;45
127;-1.19096;-2.18665;0.00181908;0.000334427;0.00243781;44
127;0.586791;-2.14119;0.00169098;-0.00013068;0.00233445;43
127;-0.439462;-1.44832;0.00164954;4.98971e-05;0.0018835;40
127;1.01946;-1.17852;0.00167717;-8.35685e-05;0.00179659;47
127;-1.21501;-1.04571;0.00169423;9.17081e-05;0.00175955;39
128;1.97237;-3.29016;0.00251886;-0.00151549;0.00469617;49
128;0.888036;-2.4099;0.00175977;-0.000276815;0.002655;45
128;0.334211;-2.01681;0.00166425;-6.02147e-05;0.00221519;43
128;-1.45636;-1.87949;0.00184536;0.000312227;0.00218575;44
128;-0.604771;-1.21464;0.00164943;5.17924e-05;0.00179892;40
128;0.867433;-1.12136;0.00165996;-6.34053e-05;0.00177568;47
129;0.592844;-2.34556;0.00170478;-0.000162831;0.00254332;45
129;0.111515;-1.88361;0.0016519;-1.36738e-05;0.00211389;43
129;-1.65793;-1.52565;0.00183964;0.000249808;0.00196732;44
129;0.736025;-1.05692;0.00164772;-4.76445e-05;0.00175554;47
129;-0.745886;-0.979089;0.00164785;4.72243e-05;0.00173441;40
130;1.19385;-3.29075;0.00199225;-0.000837542;0.00443837;49
130;2.01039;-2.87263;0.00237084;-0.0011272;0.00365341;51
130;0.354779;-2.22251;0.00167485;-7.99781e-05;0.00239593;45
130;1.37442;-2.02081;0.00183112;-0.000321838;0.00230106;52
130;-0.0896079;-1.72827;0.00164708;1.69613e-05;0.00201736;43
130;0.634422;-0.969132;0.00163884;-3.53708e-05;0.00173238;47
131;0.841208;-3.23854;0.00184319;-0.000542666;0.00419944;49
131;1.69808;-2.89806;0.00216858;-0.000930453;0.00362424;51
131;0.111939;-2.10732;0.00166013;-1.7437e-05;0.00228376;45
131;1.15428;-1.99226;0.00177181;-0.000250713;0.0022539;52
131;-0.272151;-1.54466;0.00164568;3.52108e-05;0.00192415;43
132;0.457051;-3.12083;0.00174138;-0.000251955;0.00382612;49
132;1.33539;-2.89047;0.00197558;-0.000690688;0.00351641;51
132;0.91151;-1.96585;0.00172264;-0.000182534;0.00221079;52
132;-0.114734;-1.9451;0.00165518;2.60948e-05;0.00215641;45
132;-0.431102;-1.35581;0.00164561;4.37012e-05;0.00184642;43
133;0.208369;-3.04838;0.00170907;-9.78637e-05;0.00362774;49
133;1.11468;-2.88586;0.00188536;-0.000556159;0.00345505;51
133;-1.14043;-2.03036;0.00178505;0.000271538;0.00228282;46
133;0.769616;-1.88577;0.00169612;-0.00013681;0.00214014;52
133;-0.266268;-1.7961;0.00165464;4.60324e-05;0.00205923;45
133;-0.546853;-1.16935;0.00164436;4.39108e-05;0.00178411;43
134;0.000906149;-2.95063;0.00169765;1.53449e-05;0.00341082;49
134;0.931462;-2.82314;0.00181734;-0.00042808;0.00329548;51
134;-2.05557;-2.58189;0.00231792;0.000935711;0.00310151;54
134;-1.30706;-1.80471;0.00179448;0.000252303;0.00211803;46
134;0.650522;-1.79431;0.0016773;-0.000101503;0.00207175;52
134;-0.401084;-1.63044;0.00165475;5.6505e-05;0.00196815;45
134;-0.621863;-0.981962;0.00164103;3.89392e-05;0.00173401;43
135;-0.125488;-2.8034;0.00169405;6.75111e-05;0.00314492;49
135;0.810566;-2.7094;0.00177347;-0.000329752;0.00307404;51
135;-2.16095;-2.34009;0.00228985;0.000807939;0.00275633;54
135;-1.38804;-1.5944;0.00178393;0.000215309;0.00198963;46
135;0.564592;-1.65072;0.00166272;-7.31775e-05;0.00198423;52
135;-0.468398;-1.43442;0.00165055;5.23286e-05;0.0018781;45
136;0.385242;-3.92564;0.00179458;-0.000395224;0.00650472;55
136;-0.0155813;-2.64641;0.00168257;1.65737e-05;0.00289178;49
136;0.919489;-2.52891;0.00177941;-0.000322829;0.00281716;51
136;-2.08264;-2.29504;0.00222387;0.000739266;0.00268443;54
136;-1.32765;-1.48739;0.00175735;0.000179875;0.00192973;46
136;0.644139;-1.46333;0.00165977;-6.84593e-05;0.0018954;52
136;-0.414797;-1.29117;0.00164254;3.8785e-05;0.00182275;45
137;1.54166;-3.38487;0.00221751;-0.00120906;0.00482862;56
137;0.0541291;-2.50146;0.00167572;-7.54453e-06;0.00269569;49
137;0.993935;-2.36305;0.00177827;-0.000302337;0.00261214;51
137;-1.98421;-2.18407;0.00213;0.000626413;0.00253531;54
137;-1.28559;-1.37498;0.00173656;0.000150943;0.00187602;46
137;0.679882;-1.29898;0.00165473;-5.95906e-05;0.00183056;52
137;-0.386977;-1.1613;0.00163711;3.06395e-05;0.00178059;45
138;1.81634;-3.13572;0.0023288;-0.00121945;0.00421579;56
138;0.253872;-2.34675;0.00167475;-6.16885e-05;0.00251915;49
138;-1.84243;-2.19226;0.00206164;0.000573771;0.00252552;54
138;1.19184;-2.10509;0.00179463;-0.0002927;0.00235929;51
138;-1.1806;-1.31329;0.00171361;0.000125879;0.00184689;46
138;0.776947;-1.08123;0.0016514;-5.25502e-05;0.00176272;52
138;-0.291087;-1.02229;0.0016302;1.93545e-05;0.00174243;45
139;1.21907;-3.40663;0.00202921;-0.000937675;0.0047867;55
139;2.18641;-2.81267;0.00248214;-0.00119745;0.00357437;56
139;-1.6217;-2.27217;0.00198372;0.000526957;0.00258831;54
139;0.517772;-2.18121;0.00168615;-0.000117996;0.00236661;49
139;1.4246;-1.83788;0.00181673;-0.000278968;0.00215553;51
139;-1.05299;-1.3029;0.0016954;0.000108217;0.00183892;46
140;1.70789;-3.13168;0.00224997;-0.00112757;0.00417139;55
140;2.59307;-2.38605;0.00260338;-0.00105881;0.00291302;56
140;0.818875;-1.98699;0.0017101;-0.000164139;0.00222029;49
140;-1.76685;-1.7171;0.00191086;0.000336206;0.00209183;57
140;1.69409;-1.52313;0.00183749;-0.000248757;0.00197279;51
140;-0.852755;-1.32197;0.00167441;8.66909e-05;0.00184091;46
141;2.54545;-3.23907;0.00308988;-0.00201639;0.00475327;58
141;2.16654;-2.7511;0.00243818;-0.00112596;0.00344562;55
141;-1.49781;-1.84107;0.00185073;0.000310564;0.00215964;57
141;1.11387;-1.74057;0.00173637;-0.000183287;0.0020644;49
141;-1.41337;-1.27731;0.00174773;0.000150618;0.00184127;59
141;-0.655233;-1.3168;0.00165735;6.43038e-05;0.00183497;46
142;2.56576;-2.31027;0.00253974;-0.000976646;0.00279887;55
142;-1.20427;-1.9337;0.00178757;0.000262045;0.00220726;57
142;1.36341;-1.43924;0.00174966;-0.000168416;0.00191158;49
142;-1.21075;-1.3701;0.00172372;0.000139324;0.00187107;59
142;-0.448299;-1.28895;0.00164397;4.18012e-05;0.00182227;46
143;-0.833761;-1.97691;0.00171965;0.000179374;0.00221218;57
143;-0.938866;-1.43291;0.00169131;0.000111048;0.0018887;59
143;-0.215289;-1.21944;0.00163393;1.90712e-05;0.00179787;46
144;-0.474778;-1.98078;0.00167632;9.89774e-05;0.00219291;57
144;-0.694894;-1.45391;0.00166744;8.11686e-05;0.0018909;59
144;0.000768414;-1.12941;0.00162913;2.04954e-06;0.00177087;46
145;-0.0778234;-1.9295;0.00165387;1.90733e-05;0.00214504;57
145;-0.386043;-1.45165;0.00164703;4.40407e-05;0.0018842;59
145;0.229516;-0.988658;0.00162723;-1.12909e-05;0.00173479;46
146;0.949021;-1.79651;0.00171425;-0.000159787;0.00209018;54
146;0.128769;-1.79042;0.00164893;-1.4966e-05;0.00205443;57
146;-0.228296;-1.34479;0.0016379;2.35407e-05;0.00184084;59
147;1.06301;-1.68252;0.00172221;-0.000162041;0.00202529;54
147;0.198444;-1.71669;0.00164776;-2.36167e-05;0.00201209;57
147;-0.198223;-1.25048;0.00163445;1.84363e-05;0.00180787;59
148;1.02462;-1.52963;0.00170343;-0.00012987;0.00193972;54
148;1.811;-1.44346;0.00185543;-0.000248853;0.00193836;61
148;0.169627;-1.52871;0.00164113;-1.57071e-05;0.00191658;57
148;-0.220398;-1.05148;0.00162948;1.56121e-05;0.00174973;59
149;1.68878;-1.31027;0.00180051;-0.00019247;0.00187018;61
149;0.925894;-1.34969;0.0016786;-9.21812e-05;0.00185574;54
149;0.0849304;-1.3303;0.00163448;-4.80766e-06;0.00183553;57
150;1.49329;-1.36488;0.00176581;-0.000173861;0.00188397;61
150;0.731154;-1.30666;0.00165876;-6.55956e-05;0.00183439;54
150;-0.0888985;-1.16525;0.00163055;8.57472e-06;0.00178117;57
151;1.32923;-1.41615;0.00174076;-0.00015844;0.00189926;61
151;0.58765;-1.26166;0.00164746;-4.79056e-05;0.00181586;54
151;-0.223889;-1.01707;0.00162866;1.51077e-05;0.00174107;57
152;1.10921;-1.47119;0.00171053;-0.000133957;0.00191504;61
152;0.392593;-1.19989;0.00163678;-2.78426e-05;0.00179346;54
153;0.876651;-1.49989;0.001683;-0.000103408;0.00191927;61
153;1.49782;-1.03189;0.00172632;-0.000113707;0.00176639;62
153;0.198929;-1.11971;0.00163008;-1.14013e-05;0.00176862;54
154;0.601518;-1.50295;0.00165854;-6.62598e-05;0.00191202;61
154;1.28903;-1.15445;0.00170784;-0.000109506;0.00179627;62
154;0.0204237;-1.03203;0.00162676;6.33488e-07;0.00174492;54
155;0.317715;-1.47677;0.00164314;-3.08866e-05;0.00189506;61
155;1.06049;-1.26019;0.00168735;-9.76118e-05;0.00182569;62
156;0.0394858;-1.39682;0.00163616;-8.69243e-07;0.00186037;61
156;0.795667;-1.32461;0.00166482;-7.42537e-05;0.00184254;62
157;0.565756;-1.3387;0.00164929;-5.05138e-05;0.00184316;62
157;-0.198065;-1.2921;0.00163564;1.94158e-05;0.00182192;61
158;0.403292;-1.2707;0.00163938;-3.14436e-05;0.0018167;62
158;-0.353058;-1.12555;0.00163486;2.67308e-05;0.00177005;61
